label,offered_qps,run,idx,status,wall_s,queue_time_s,ttft_s,total_time_s,output_tps,prompt_tokens,cached_prompt_tokens,generated_tokens,preemptions
simple-baseline,6.0,2,6,200,1.1141363331116736,0.83345,0.88708,1.11086,138.5286,62,0,32,0
simple-baseline,6.0,2,7,200,1.39333654101938,1.11103,1.16549,1.39028,137.90882,62,0,32,0
simple-baseline,6.0,2,8,200,1.6545297079719603,1.37241,1.4267,1.65171,137.76859,64,0,32,0
simple-baseline,6.0,2,9,200,1.636346499901265,1.35669,1.41108,1.63374,139.22679,62,0,32,0
simple-baseline,6.0,2,10,200,1.753255584044382,1.37372,1.44502,1.74954,101.79728,65,0,32,0
simple-baseline,6.0,2,11,200,2.048003166913986,1.68904,1.75982,2.04181,109.93293,66,0,32,0
simple-baseline,6.0,2,12,200,2.264175291871652,1.9185,1.97143,2.25764,108.31143,64,0,32,0
simple-baseline,6.0,2,13,200,2.366695791017264,1.95759,2.03019,2.36345,93.02098,65,0,32,0
simple-baseline,6.0,2,14,200,2.599968458060175,2.25087,2.30895,2.59616,107.9346,62,0,32,0
simple-baseline,6.0,2,15,200,2.890585749875754,2.53958,2.59304,2.88567,105.93445,62,0,32,0
simple-baseline,6.0,2,16,200,2.8208405419718474,2.44747,2.50076,2.81558,98.4697,64,0,32,0
simple-baseline,6.0,2,17,200,3.141457792138681,2.77041,2.84066,3.13275,106.13144,65,0,32,0
simple-baseline,6.0,2,18,200,3.445492875063792,3.07958,3.13328,3.42658,105.69269,63,0,32,0
simple-baseline,6.0,2,19,200,3.682715834118426,3.30387,3.36538,3.68001,98.52998,63,0,32,0
simple-baseline,6.0,2,20,200,3.898240667069331,3.55498,3.62907,3.89149,118.13085,65,0,32,0
simple-baseline,6.0,2,21,200,4.004276624880731,3.64553,3.69778,3.99495,104.31707,63,0,32,0
simple-baseline,6.0,2,22,200,3.831895292038098,3.4515,3.52321,3.8242,102.99313,65,0,32,0
simple-baseline,6.0,2,23,200,4.116306083044037,3.78122,3.85092,4.10817,120.50291,66,0,32,0
simple-baseline,6.0,2,24,200,4.388106791069731,4.05861,4.1105,4.38326,113.65417,64,0,32,0
simple-baseline,6.0,2,25,200,4.526309707900509,4.1316,4.20338,4.52129,97.51002,65,0,32,0
simple-baseline,6.0,2,26,200,4.499719708925113,4.1705,4.22577,4.49212,116.38908,62,0,32,0
simple-baseline,6.0,2,27,200,4.745161707978696,4.42618,4.48068,4.73932,119.85878,62,0,32,0
simple-baseline,6.0,2,28,200,4.803268583025783,4.52387,4.57796,4.79968,139.81351,64,0,32,0
simple-baseline,6.0,2,29,200,4.427878374932334,4.08656,4.1585,4.42081,118.18087,65,0,32,0
simple-baseline,6.0,2,30,200,4.806146458024159,4.41764,4.47482,4.79989,95.36524,63,0,32,0
simple-baseline,6.0,2,31,200,5.157570332987234,4.7768,4.84094,5.15115,99.93091,63,0,32,0
simple-baseline,6.0,2,32,200,4.915969541994855,4.55315,4.62801,4.91053,109.72323,65,0,32,0
simple-baseline,6.0,2,33,200,5.175094041973352,4.82489,4.87819,5.17034,106.11063,63,0,32,0
simple-baseline,6.0,2,34,200,5.3853389581199735,5.02046,5.09123,5.37722,108.39376,65,0,32,0
simple-baseline,6.0,2,35,200,5.741000083973631,5.36219,5.43399,5.73172,104.12107,66,0,32,0
simple-baseline,6.0,2,36,200,5.905821790918708,5.54925,5.60512,5.89842,105.69568,64,0,32,0
simple-baseline,6.0,2,37,200,5.739541082875803,5.41875,5.4897,5.71761,136.02092,65,0,32,0
simple-baseline,6.0,2,38,200,6.018259916920215,5.67824,5.73222,6.01413,109.96552,62,0,32,0
simple-baseline,6.0,2,39,200,6.292389375157654,5.95218,6.00599,6.284,111.50681,62,0,32,0
simple-baseline,6.0,2,40,200,6.503790416987613,6.17221,6.22487,6.49142,116.29903,64,0,32,0
simple-baseline,6.0,2,41,200,6.856304959161207,6.48867,6.56065,6.8434,109.63804,65,0,32,0
simple-baseline,6.0,2,42,200,7.105009207967669,6.75605,6.80989,7.09799,107.6017,63,0,32,0
simple-baseline,6.0,2,43,200,7.318168708123267,6.97787,7.03134,7.30523,113.18073,63,0,32,0
simple-baseline,6.0,2,44,200,7.48319266596809,7.1137,7.18384,7.475,106.4698,65,0,32,0
simple-baseline,6.0,2,45,200,7.7019738329108804,7.41578,7.46903,7.69809,135.33587,63,0,32,0
simple-baseline,6.0,2,46,200,7.954564958112314,7.65115,7.72492,7.94963,137.9519,65,0,32,0
simple-baseline,6.0,2,47,200,8.202121915994212,7.89888,7.97257,8.19526,139.20283,66,0,32,0
simple-baseline,6.0,2,48,200,8.445739541901276,8.16036,8.21417,8.43774,138.65844,64,0,32,0
simple-baseline,6.0,2,49,200,8.51562983286567,8.2132,8.28475,8.50764,139.08445,65,0,32,0
simple-baseline,6.0,2,50,200,8.708203750196844,8.42627,8.48059,8.70214,139.92479,62,0,32,0
simple-baseline,6.0,2,51,200,8.8878414160572,8.6079,8.66202,8.88311,140.21519,62,0,32,0
simple-baseline,6.0,2,52,200,9.127969624940306,8.84712,8.90095,9.12365,139.19587,64,0,32,0
simple-baseline,6.0,2,53,200,9.28128083399497,8.9832,9.05481,9.27618,140.04123,65,0,32,0
simple-baseline,6.0,2,54,200,9.554156500147656,9.27375,9.32849,9.55132,139.12047,63,0,32,0
simple-baseline,6.0,2,55,200,9.647670791950077,9.35524,9.40932,9.63031,140.27842,63,0,32,0
simple-baseline,6.0,2,56,200,9.788411125075072,9.4681,9.54051,9.78169,128.53588,65,0,32,0
simple-baseline,6.0,2,57,200,10.01691941707395,9.72112,9.77798,10.01195,132.49923,63,0,32,0
simple-baseline,6.0,2,58,200,9.91099854093045,9.61321,9.68547,9.90747,139.6442,65,0,32,0
simple-baseline,6.0,2,59,200,9.909618500154465,9.61211,9.68362,9.90594,139.43413,66,0,32,0
simple-baseline,6.0,2,60,200,10.09796475013718,9.81842,9.87253,10.09428,139.79373,64,0,32,0
simple-baseline,6.0,2,61,200,10.1635870418977,9.86536,9.93672,10.15827,139.92635,65,0,32,0
simple-baseline,6.0,2,62,200,9.814957708120346,9.53228,9.58636,9.80769,140.06665,62,0,32,0
simple-baseline,6.0,2,63,200,10.04420862486586,9.75961,9.81379,10.0353,139.94811,62,0,32,0
simple-baseline,6.0,2,64,200,10.286385582992807,10.00541,10.05913,10.28185,139.1859,64,0,32,0
simple-baseline,6.0,2,65,200,10.307784416945651,10.00682,10.07798,10.29951,139.93543,65,0,32,0
simple-baseline,6.0,2,66,200,10.405828207964078,10.12135,10.17584,10.39773,139.7054,63,0,32,0
simple-baseline,6.0,2,67,200,10.291330707957968,10.00985,10.06396,10.28583,139.72458,63,0,32,0
simple-baseline,6.0,2,68,200,10.489371000090614,10.18815,10.25978,10.48243,139.23203,65,0,32,0
simple-baseline,6.0,2,69,200,10.67551341606304,10.39527,10.4494,10.67099,139.89835,63,0,32,0
simple-baseline,6.0,2,70,200,10.96910479106009,10.59615,10.66791,10.94684,111.13798,65,0,32,0
simple-baseline,6.0,2,71,200,11.214199250098318,10.86272,10.93477,11.20652,114.07591,66,0,32,0
simple-baseline,6.0,2,72,200,11.476810999913141,11.17645,11.22949,11.47174,127.96757,64,0,32,0
simple-baseline,6.0,2,73,200,10.968064083019271,10.667,10.73999,10.96265,139.22659,65,0,32,0
simple-baseline,6.0,2,74,200,11.230587834026664,10.93867,10.99258,11.22248,134.83911,62,0,32,0
simple-baseline,6.0,2,75,200,11.544723416911438,11.18429,11.23733,11.53962,102.54956,62,0,32,0
simple-baseline,6.0,2,76,200,11.727048916975036,11.44182,11.49629,11.72292,136.78495,64,0,32,0
simple-baseline,6.0,2,77,200,11.6630230830051,11.36375,11.43533,11.65864,138.82081,65,0,32,0
simple-baseline,6.0,2,78,200,11.840444999979809,11.55829,11.61185,11.83418,139.42992,63,0,32,0
simple-baseline,6.0,2,79,200,12.069360084133223,11.78741,11.84129,12.06263,140.05608,63,0,32,0
simple-baseline,6.0,2,80,200,12.303417457966134,12.00246,12.07394,12.29556,139.87392,65,0,32,0
simple-baseline,6.0,2,81,200,12.558903541881591,12.2744,12.32887,12.55287,138.39301,63,0,32,0
simple-baseline,6.0,2,82,200,12.125428250059485,11.82469,11.89631,12.11856,139.47914,65,0,32,0
simple-baseline,6.0,2,83,200,12.366568791912869,12.06851,12.14051,12.3621,139.89822,66,0,32,0
simple-baseline,6.0,2,84,200,12.537000125041232,12.25628,12.31008,12.53249,139.38478,64,0,32,0
simple-baseline,6.0,2,85,200,12.49623674992472,12.19123,12.26301,12.4851,139.58371,65,0,32,0
simple-baseline,6.0,2,86,200,12.667051624972373,12.38508,12.43945,12.66131,139.72917,62,0,32,0
simple-baseline,6.0,2,87,200,12.840365124866366,12.56146,12.61552,12.83662,140.21011,62,0,32,0
simple-baseline,6.0,2,88,200,13.019566332921386,12.73317,12.78754,13.0117,138.29035,64,0,32,0
simple-baseline,6.0,2,89,200,13.256598833017051,12.9535,13.02548,13.24809,139.25788,65,0,32,0
simple-baseline,6.0,2,90,200,12.587909874971956,12.30638,12.3609,12.58404,138.92463,63,0,32,0
simple-baseline,6.0,2,91,200,12.626882208045572,12.34588,12.40065,12.62273,139.58688,63,0,32,0
simple-baseline,6.0,2,92,200,12.879139041062444,12.58193,12.65333,12.87531,139.65552,65,0,32,0
simple-baseline,6.0,2,93,200,13.143741458887234,12.86455,12.91872,13.14016,139.99248,63,0,32,0
simple-baseline,6.0,2,94,200,13.326031583128497,13.02771,13.09962,13.32232,139.19923,65,0,32,0
simple-baseline,6.0,2,95,200,13.58117250003852,13.28182,13.35432,13.57764,138.81615,66,0,32,0
simple-baseline,6.0,2,96,200,13.604270000010729,13.3252,13.37913,13.59939,140.74121,64,0,32,0
simple-baseline,6.0,2,97,200,13.896529791876674,13.59941,13.67105,13.89176,140.45392,65,0,32,0
simple-baseline,6.0,2,98,200,14.077835208037868,13.79486,13.84936,14.07326,138.45503,62,0,32,0
simple-baseline,6.0,2,99,200,14.192599375033751,13.90984,13.96401,14.18508,140.22642,62,0,32,0
simple-baseline,6.0,2,100,200,14.472505167126656,14.17867,14.24936,14.46896,141.16222,65,0,32,0
simple-baseline,6.0,2,101,200,14.667092875111848,14.28887,14.36152,14.65634,105.14996,66,0,32,0
simple-baseline,6.0,2,102,200,14.971345541998744,14.57688,14.6324,14.96541,93.0902,64,0,32,0
simple-baseline,6.0,2,103,200,15.366563000017777,14.92476,14.99845,15.3628,85.08326,64,0,32,0
simple-baseline,6.0,2,104,200,15.690773624926805,15.31766,15.38898,15.68546,104.56036,66,0,32,0
simple-baseline,6.0,2,105,200,15.94511341699399,15.50963,15.56318,15.93615,83.11489,64,0,32,0
simple-baseline,6.0,2,106,200,16.208448374876752,15.82959,15.90334,16.19713,105.51479,66,0,32,0
simple-baseline,6.0,2,107,200,16.306527208071202,15.91561,15.99173,16.30039,100.43411,67,0,32,0
simple-baseline,6.0,2,108,200,16.508055249927565,16.08941,16.16505,16.49865,92.9255,65,0,32,0
simple-baseline,6.0,2,109,200,16.816883250139654,16.4772,16.55162,16.81262,118.77419,66,0,32,0
simple-baseline,6.0,2,110,200,17.069948500022292,16.74686,16.80059,17.06552,117.01226,63,0,32,0
simple-baseline,6.0,2,111,200,17.310211166972294,16.95434,17.00817,17.28889,110.43163,63,0,32,0
simple-baseline,6.0,2,112,200,17.505347250029445,17.14057,17.22297,17.49295,114.82375,65,0,32,0
simple-baseline,6.0,2,113,200,17.797512541990727,17.4932,17.56639,17.79036,138.4107,66,0,32,0
simple-baseline,6.0,2,114,200,17.8680427079089,17.58061,17.6343,17.86155,136.41267,64,0,32,0
simple-baseline,6.0,2,115,200,17.45422404096462,17.14609,17.19952,17.44913,124.19494,64,0,32,0
simple-baseline,6.0,2,116,200,17.68055916717276,17.35082,17.42373,17.6752,123.27245,66,0,32,0
simple-baseline,6.0,2,117,200,17.913710250053555,17.59248,17.64572,17.90954,117.5066,64,0,32,0
simple-baseline,6.0,2,118,200,18.03339391690679,17.73655,17.8081,18.02935,140.11025,66,0,32,0
simple-baseline,6.0,2,119,200,18.01173929218203,17.715,17.7866,18.00609,141.23581,67,0,32,0
simple-baseline,6.0,2,120,200,18.297230875119567,18.00596,18.07771,18.29295,144.02455,65,0,32,0
simple-baseline,6.0,2,121,200,18.50202179211192,18.21165,18.28303,18.49778,144.35494,66,0,32,0
simple-baseline,6.0,2,122,200,18.698221415979788,18.42303,18.4767,18.69393,142.71092,63,0,32,0
