label,offered_qps,run,idx,status,wall_s,queue_time_s,ttft_s,total_time_s,output_tps,prompt_tokens,cached_prompt_tokens,generated_tokens,preemptions
continuous,3.0,2,14,200,0.5669415830634534,0.00371,0.05248,0.56427,60.57146,62,32,32,0
continuous,3.0,2,15,200,0.49710416700690985,0.01156,0.06651,0.49442,72.44549,62,32,32,0
continuous,3.0,2,16,200,0.8411032499279827,0.00121,0.06236,0.82791,40.49358,64,48,32,0
continuous,3.0,2,17,200,0.8428562500048429,0.00358,0.0526,0.82765,39.99751,65,48,32,0
continuous,3.0,2,18,200,0.8287037080153823,0.00197,0.05858,0.8205,40.6865,63,48,32,0
continuous,3.0,2,19,200,0.7368054580874741,0.01553,0.07313,0.72774,47.35636,63,32,32,0
continuous,3.0,2,20,200,0.6535220418591052,0.00524,0.06266,0.64914,52.85732,65,48,32,0
continuous,3.0,2,21,200,0.38733212486840785,0.00561,0.04616,0.38079,92.63844,63,32,32,0
continuous,3.0,2,22,200,0.7826257499400526,0.00094,0.05224,0.75709,43.98113,65,48,32,0
continuous,3.0,2,23,200,0.8001272920519114,0.00855,0.0732,0.78575,43.50567,66,32,32,0
continuous,3.0,2,24,200,0.7346161659806967,0.00794,0.07435,0.73132,47.1866,64,48,32,0
continuous,3.0,2,25,200,0.3854902081657201,0.00397,0.08503,0.38272,104.13335,65,48,32,0
continuous,3.0,2,26,200,0.484753750031814,0.00145,0.05147,0.47183,73.74622,62,32,32,0
continuous,3.0,2,27,200,0.4914867919869721,0.00594,0.05146,0.48665,71.233,62,32,32,0
continuous,3.0,2,28,200,0.2728682921733707,0.00769,0.05388,0.26991,143.50094,64,48,32,0
continuous,3.0,2,29,200,0.7732846250291914,0.00273,0.05548,0.75763,44.15025,65,48,32,0
continuous,3.0,2,30,200,0.7743990838062018,0.05059,0.13825,0.76748,49.26701,63,48,32,0
continuous,3.0,2,31,200,0.7284229581709951,0.009,0.09667,0.72607,49.25356,63,32,32,0
continuous,3.0,2,32,200,0.4522371659986675,0.0009,0.04958,0.4478,77.84689,65,48,32,0
continuous,3.0,2,33,200,0.6442016251385212,0.00781,0.05445,0.64116,52.8368,63,32,32,0
continuous,3.0,2,34,200,0.6750930419657379,0.00706,0.07172,0.66536,52.21981,65,48,32,0
continuous,3.0,2,35,200,0.6578368749469519,0.04409,0.11158,0.65202,57.35975,66,32,32,0
continuous,3.0,2,36,200,0.4206385409925133,0.01134,0.06182,0.41868,86.8685,64,48,32,0
continuous,3.0,2,37,200,0.8030659160576761,0.00028,0.04776,0.79511,41.47961,65,48,32,0
continuous,3.0,2,38,200,0.925769415916875,0.0059,0.05034,0.92205,35.56226,62,32,32,0
continuous,3.0,2,39,200,0.938647500006482,0.01385,0.06477,0.93417,35.65695,62,32,32,0
continuous,3.0,2,40,200,0.9244937079492956,0.00651,0.07273,0.91905,36.6291,64,48,32,0
continuous,3.0,2,41,200,0.934478374896571,0.04805,0.1135,0.91381,38.73471,65,48,32,0
continuous,3.0,2,42,200,0.8626945000141859,0.01612,0.08996,0.85491,40.52571,63,48,32,0
continuous,3.0,2,43,200,0.9398237077984959,0.01075,0.06629,0.93772,35.57381,63,32,32,0
continuous,3.0,2,44,200,1.1039107921533287,0.00359,0.05802,1.10068,29.73177,65,48,32,0
continuous,3.0,2,45,200,1.1813177079893649,0.01415,0.06238,1.17614,27.83348,63,32,32,0
continuous,3.0,2,46,200,1.234324290882796,0.01746,0.0748,1.23146,26.80124,65,48,32,0
continuous,3.0,2,47,200,1.2053459158632904,0.00079,0.07706,1.19226,27.79764,66,32,32,0
continuous,3.0,2,48,200,1.1751341249328107,0.00947,0.07138,1.16698,28.29494,64,48,32,0
continuous,3.0,2,49,200,1.3967554171103984,0.02566,0.10068,1.38932,24.05637,65,48,32,0
continuous,3.0,2,50,200,1.417132250033319,0.02582,0.09572,1.41022,23.58321,62,48,32,0
continuous,3.0,2,51,200,1.4499119168613106,0.02618,0.10453,1.44103,23.19483,62,32,32,0
continuous,3.0,2,52,200,1.414581042015925,0.03408,0.10959,1.40814,23.87283,64,48,32,0
continuous,3.0,2,53,200,1.2903469169978052,0.02564,0.08727,1.28546,25.87235,65,48,32,0
continuous,3.0,2,54,200,1.277955750003457,0.05438,0.12188,1.27367,26.9146,63,48,32,0
continuous,3.0,2,55,200,1.1071931251790375,0.01239,0.07967,1.09847,30.42788,63,48,32,0
continuous,3.0,2,56,200,0.8612229579593986,0.00296,0.07488,0.85759,39.6056,65,48,32,0
continuous,3.0,2,57,200,0.7786264580208808,0.02617,0.0953,0.77411,45.66816,63,32,32,0
continuous,3.0,2,58,200,0.2883975829463452,0.00114,0.04799,0.28411,131.28697,65,48,32,0
continuous,3.0,2,59,200,0.44551449990831316,0.00075,0.05595,0.44104,80.5017,66,32,32,0
continuous,3.0,2,60,200,0.38686320814304054,0.00077,0.05064,0.38328,93.19466,64,48,32,0
continuous,3.0,2,61,200,0.32708070799708366,0.00032,0.03934,0.32444,108.73265,65,48,32,0
continuous,4.0,0,0,200,0.4963651669677347,0.00039,0.03665,0.49328,67.8881,63,48,32,0
continuous,4.0,0,1,200,0.851945040980354,0.01201,0.12637,0.8435,43.22789,64,48,32,0
continuous,4.0,0,2,200,0.8450684580020607,0.00559,0.12012,0.83729,43.2254,61,32,32,0
continuous,4.0,0,3,200,0.7589031250681728,0.01733,0.07887,0.75384,45.92763,61,32,32,0
continuous,4.0,0,4,200,0.6339103339705616,0.01492,0.06497,0.63185,54.68472,63,48,32,0
continuous,4.0,0,5,200,0.6079345420002937,0.02896,0.08321,0.60572,59.3296,64,48,32,0
continuous,4.0,0,6,200,0.312766290968284,0.00063,0.05088,0.30713,120.97533,62,48,32,0
continuous,4.0,0,7,200,0.3091433751396835,0.00057,0.03742,0.30371,116.4146,62,32,32,0
continuous,4.0,0,8,200,0.7679849581327289,0.00071,0.04174,0.76308,42.97557,64,48,32,0
continuous,4.0,0,9,200,0.7642382499761879,0.00121,0.04396,0.75882,43.36497,62,32,32,0
continuous,4.0,0,10,200,0.7819527089595795,0.03577,0.08556,0.77667,44.85516,65,48,32,0
continuous,4.0,0,11,200,0.5299710829276592,0.0164,0.0937,0.52462,71.94025,66,32,32,0
continuous,4.0,0,12,200,0.3168255831114948,0.00033,0.03783,0.31347,112.46509,64,48,32,0
continuous,4.0,0,13,200,0.3455352080054581,0.00078,0.04951,0.33671,107.93803,65,48,32,0
continuous,4.0,0,14,200,0.3797065829858184,0.00131,0.05083,0.37038,97.01233,62,32,32,0
continuous,4.0,0,15,200,0.539979042019695,0.00056,0.05529,0.53688,64.36949,62,32,32,0
continuous,4.0,0,16,200,0.5535132919903845,0.0064,0.06297,0.54858,63.83707,64,48,32,0
continuous,4.0,0,17,200,0.5521546669770032,0.04039,0.0917,0.54005,69.14267,65,48,32,0
continuous,4.0,0,18,200,0.3282460831105709,0.00055,0.04092,0.3223,110.1703,63,48,32,0
continuous,4.0,0,19,200,0.5326866249088198,0.00071,0.04064,0.52906,63.46974,63,32,32,0
continuous,4.0,0,20,200,0.6854822910390794,0.00826,0.06451,0.68235,50.17537,65,48,32,0
continuous,4.0,0,21,200,1.0605832498986274,0.00514,0.05224,1.05866,30.80207,63,32,32,0
continuous,4.0,0,22,200,1.057399874785915,0.01867,0.06918,1.05562,31.42599,65,48,32,0
continuous,4.0,0,23,200,1.0450471669901162,0.01334,0.07853,1.04303,32.14116,66,32,32,0
continuous,4.0,0,24,200,0.9535009998362511,0.01962,0.07575,0.94919,35.49174,64,48,32,0
continuous,4.0,0,25,200,0.9451404579449445,0.0508,0.14827,0.94307,39.0032,65,48,32,0
continuous,4.0,0,26,200,0.9168304158374667,0.02064,0.11815,0.91327,38.98759,62,32,32,0
continuous,4.0,0,27,200,0.5551095001865178,0.01809,0.08698,0.55174,66.70093,62,48,32,0
continuous,4.0,0,28,200,0.44855166715569794,0.00027,0.03393,0.4467,75.10151,64,48,32,0
continuous,4.0,0,29,200,0.6569809999782592,0.00154,0.04581,0.62882,53.17217,65,48,32,0
continuous,4.0,0,30,200,0.6351137498859316,0.00218,0.05167,0.62889,53.70572,63,48,32,0
continuous,4.0,0,31,200,0.5348200418520719,0.01122,0.05489,0.53157,65.03298,63,32,32,0
continuous,4.0,0,32,200,0.5666809577960521,0.00054,0.04486,0.56383,59.73395,65,48,32,0
continuous,4.0,0,33,200,0.5664299998898059,0.00089,0.06517,0.5612,62.49617,63,32,32,0
continuous,4.0,0,34,200,0.48621462495066226,0.00485,0.05424,0.48184,72.49608,65,48,32,0
continuous,4.0,0,35,200,0.6324125828687102,0.00123,0.06311,0.62081,55.58501,66,32,32,0
continuous,4.0,0,36,200,0.6096628750674427,0.0025,0.05514,0.60447,56.43257,64,48,32,0
continuous,4.0,0,37,200,0.47494370792992413,0.01073,0.06138,0.46927,76.00129,65,48,32,0
continuous,4.0,0,38,200,0.8067507920786738,0.00057,0.04352,0.80174,40.88546,62,32,32,0
continuous,4.0,0,39,200,0.8317903750576079,0.00458,0.04782,0.82373,39.95287,62,32,32,0
continuous,4.0,0,40,200,0.9466911249328405,0.00087,0.05665,0.94296,34.97663,64,48,32,0
continuous,4.0,0,41,200,0.9097145418636501,0.01946,0.08352,0.9054,37.71829,65,48,32,0
continuous,4.0,0,42,200,0.7673130838666111,0.01343,0.06646,0.76044,44.66941,63,48,32,0
continuous,4.0,0,43,200,0.6599637079052627,0.00194,0.06784,0.65661,52.65257,63,32,32,0
continuous,4.0,0,44,200,0.5990844590123743,0.00683,0.06399,0.59567,58.30572,65,48,32,0
continuous,4.0,0,45,200,0.4933603329118341,0.00193,0.0576,0.48653,72.27213,63,32,32,0
continuous,4.0,0,46,200,0.7694917500484735,0.00736,0.06581,0.76486,44.3455,65,48,32,0
continuous,4.0,0,47,200,0.7355827081482857,0.01165,0.07293,0.71639,48.17701,66,32,32,0
continuous,4.0,0,48,200,0.6493375839199871,0.01338,0.06986,0.64548,53.85491,64,48,32,0
continuous,4.0,0,49,200,0.5239983340725303,0.00433,0.0532,0.50936,67.95865,65,48,32,0
continuous,4.0,0,50,200,0.3934427918866277,0.00313,0.05019,0.38717,91.99391,62,32,32,0
continuous,4.0,0,51,200,0.2925947499461472,0.00199,0.05662,0.28693,134.6,62,32,32,0
continuous,4.0,0,52,200,0.8635216660331935,0.00095,0.04622,0.85905,38.13816,64,48,32,0
continuous,4.0,0,53,200,0.8489338748622686,0.00597,0.06474,0.84576,39.69167,65,48,32,0
continuous,4.0,0,54,200,0.8977795420214534,0.00635,0.06544,0.89427,37.40202,63,48,32,0
continuous,4.0,0,55,200,0.8394499998539686,0.01759,0.07067,0.83322,40.65269,63,32,32,0
continuous,4.0,0,56,200,0.6237237921450287,0.00523,0.08464,0.62004,57.90057,65,48,32,0
continuous,4.0,0,57,200,0.7027037090156227,0.00067,0.04007,0.69261,47.50658,63,32,32,0
continuous,4.0,0,58,200,0.7704701251350343,0.0063,0.05537,0.76647,43.59415,65,48,32,0
continuous,4.0,0,59,200,1.2776369580533355,0.01231,0.09667,1.26408,26.55458,66,32,32,0
continuous,4.0,0,60,200,1.3628032919950783,0.00139,0.05541,1.35611,23.83331,64,48,32,0
continuous,4.0,0,61,200,1.6261390838772058,0.00102,0.05656,1.62212,19.8012,65,48,32,0
continuous,4.0,0,62,200,1.644604958128184,0.03621,0.08909,1.63988,19.9898,62,32,32,0
continuous,4.0,0,63,200,1.640399374999106,0.0503,0.14551,1.63413,20.82467,62,32,32,0
continuous,4.0,0,64,200,1.6007240831386298,0.013,0.10817,1.59759,20.81346,64,48,32,0
continuous,4.0,0,65,200,1.4761840000282973,0.01402,0.08801,1.47024,22.42753,65,48,32,0
continuous,4.0,0,66,200,1.3784932498820126,0.02515,0.10735,1.37295,24.49417,63,48,32,0
continuous,4.0,0,67,200,1.1742782501969486,0.08541,0.16662,1.16881,30.93245,63,48,32,0
continuous,4.0,0,68,200,1.1620928749907762,0.32637,0.40667,1.15732,41.29769,65,48,32,0
continuous,4.0,1,0,200,1.1999764158390462,0.00025,0.03422,1.19487,26.70912,63,48,32,0
continuous,4.0,1,1,200,1.269149374915287,0.00926,0.05415,1.26419,25.61891,64,48,32,0
continuous,4.0,1,2,200,1.4355285838246346,0.01863,0.07173,1.42533,22.90194,61,48,32,0
continuous,4.0,1,3,200,1.4779488330241293,0.04653,0.11157,1.47229,22.78199,61,48,32,0
continuous,4.0,1,4,200,1.5379542501177639,0.02062,0.08689,1.53436,21.41678,63,48,32,0
continuous,4.0,1,5,200,1.5431460419204086,0.021,0.09833,1.53765,21.53803,64,48,32,0
continuous,4.0,1,6,200,1.5544249170925468,0.04357,0.11535,1.55173,21.58209,62,48,32,0
continuous,4.0,1,7,200,1.4796722091268748,0.00581,0.07628,1.47707,22.13034,62,48,32,0
continuous,4.0,1,8,200,1.6109048340003937,0.1633,0.25531,1.60873,22.90498,64,48,32,0
continuous,4.0,1,9,200,1.61650212504901,0.22738,0.2943,1.61391,23.49182,62,32,32,0
continuous,4.0,1,10,200,1.4895932499784976,0.15383,0.22288,1.48604,24.54157,65,48,32,0
continuous,4.0,1,11,200,1.4215691671706736,0.12912,0.21317,1.41884,25.71193,66,32,32,0
continuous,4.0,1,12,200,1.3169833330903202,0.17482,0.24816,1.31502,29.0573,64,48,32,0
continuous,4.0,1,13,200,1.3541567919310182,0.31609,0.38481,1.35226,32.04289,65,48,32,0
continuous,4.0,1,14,200,1.0848376660142094,0.02703,0.09297,1.08289,31.31556,62,48,32,0
continuous,4.0,1,15,200,1.0438254580367357,0.01647,0.08509,1.04169,32.40628,62,48,32,0
continuous,4.0,1,16,200,1.0292316670529544,0.00849,0.06925,1.02716,32.36201,64,48,32,0
continuous,4.0,1,17,200,0.9686295830179006,0.00711,0.06449,0.96667,34.36142,65,48,32,0
continuous,4.0,1,18,200,0.8854506250936538,0.015,0.06561,0.88351,37.90207,63,48,32,0
continuous,4.0,1,19,200,0.8463134579360485,0.00552,0.06558,0.84383,39.83285,63,32,32,0
continuous,4.0,1,20,200,0.8124374588951468,0.02543,0.09233,0.81028,43.17852,65,48,32,0
continuous,4.0,1,21,200,0.676052208058536,0.00135,0.06283,0.67387,50.73322,63,32,32,0
continuous,4.0,1,22,200,0.3369730000849813,0.00608,0.06097,0.33495,113.14767,65,48,32,0
continuous,4.0,1,23,200,0.35495020798407495,0.00066,0.06531,0.34867,109.40274,66,32,32,0
continuous,4.0,1,24,200,0.5469132079742849,0.00122,0.05738,0.53311,65.16341,64,48,32,0
continuous,4.0,1,25,200,0.4985803330782801,0.01056,0.0605,0.49476,71.38676,65,48,32,0
continuous,4.0,1,26,200,0.3116683750413358,0.00081,0.03774,0.30571,115.68517,62,32,32,0
continuous,4.0,1,27,200,0.3089397088624537,0.00078,0.04157,0.29704,121.34891,62,32,32,0
continuous,4.0,1,28,200,0.44881866686046124,0.00131,0.04723,0.43217,80.53124,64,48,32,0
continuous,4.0,1,29,200,0.3899013330228627,0.00989,0.07424,0.37757,102.19824,65,48,32,0
continuous,4.0,1,30,200,0.3298845000099391,0.00543,0.06398,0.32174,120.26997,63,48,32,0
continuous,4.0,1,31,200,0.3076814580708742,0.00076,0.05018,0.3003,123.94111,63,32,32,0
continuous,4.0,1,32,200,0.3848021659068763,0.00082,0.04617,0.37452,94.41076,65,48,32,0
continuous,4.0,1,33,200,0.3298246250487864,0.0134,0.05996,0.32437,117.24364,63,32,32,0
continuous,4.0,1,34,200,0.4643412921577692,0.0012,0.05897,0.46035,77.23391,65,48,32,0
continuous,4.0,1,35,200,0.39327399991452694,0.00205,0.06647,0.39097,95.53218,66,32,32,0
continuous,4.0,1,36,200,0.3486030420754105,0.00081,0.04469,0.3395,105.15232,64,48,32,0
continuous,4.0,1,37,200,0.3265496250241995,0.00129,0.04512,0.32028,112.66225,65,48,32,0
continuous,4.0,1,38,200,0.6731455000117421,0.00144,0.04628,0.66593,50.02855,62,32,32,0
continuous,4.0,1,39,200,0.678867916110903,0.00623,0.05654,0.67642,50.01005,62,32,32,0
continuous,4.0,1,40,200,0.7355294998269528,0.01073,0.0712,0.72356,47.5202,64,48,32,0
continuous,4.0,1,41,200,0.8258518751244992,0.00685,0.05793,0.82199,40.57287,65,48,32,0
continuous,4.0,1,42,200,0.8635931247845292,0.02514,0.07574,0.84324,40.39093,63,48,32,0
continuous,4.0,1,43,200,1.1849791249260306,0.00522,0.06032,1.17777,27.74161,63,32,32,0
continuous,4.0,1,44,200,1.2903539161197841,0.01335,0.06774,1.28782,25.40825,65,48,32,0
continuous,4.0,1,45,200,1.3106285410467535,0.01623,0.08457,1.30716,25.35596,63,32,32,0
continuous,4.0,1,46,200,1.5854053748771548,0.00341,0.05738,1.57799,20.38647,65,48,32,0
continuous,4.0,1,47,200,1.6667132501024753,0.04675,0.11997,1.65698,20.16903,66,32,32,0
continuous,4.0,1,48,200,1.6921727920416743,0.06485,0.14429,1.68548,20.11433,64,48,32,0
continuous,4.0,1,49,200,1.705725874984637,0.05844,0.16635,1.67373,20.56553,65,48,32,0
continuous,4.0,1,50,200,1.6908584588672966,0.05535,0.16318,1.67352,20.52511,62,48,32,0
continuous,4.0,1,51,200,1.747779208002612,0.10415,0.1785,1.73896,19.86588,62,48,32,0
continuous,4.0,1,52,200,1.9734604170080274,0.27678,0.34775,1.96986,19.111,64,48,32,0
continuous,4.0,1,53,200,1.980265042046085,0.27368,0.34233,1.97318,19.0085,65,48,32,0
continuous,4.0,1,54,200,2.4674425839912146,0.81941,0.90484,2.46099,19.92085,63,48,32,0
continuous,4.0,1,55,200,2.4874106249772012,0.84315,0.92093,2.48016,19.88155,63,48,32,0
continuous,4.0,1,56,200,2.5265504161361605,0.88194,0.9602,2.51693,19.91357,65,48,32,0
continuous,4.0,1,57,200,2.2494054581038654,0.64639,0.7542,2.24639,20.77477,63,32,32,0
continuous,4.0,1,58,200,1.6339233331382275,0.0295,0.13731,1.62978,20.771,65,48,32,0
continuous,4.0,1,59,200,1.7765913328621536,0.37677,0.45344,1.77091,23.52997,66,48,32,0
continuous,4.0,1,60,200,1.8876975839957595,0.74711,0.82767,1.88435,29.33704,64,48,32,0
continuous,4.0,1,61,200,1.8125062501057982,0.73367,0.7904,1.80968,30.41366,65,64,32,0
continuous,4.0,1,62,200,0.6950513329356909,0.00288,0.08635,0.69197,51.18685,62,48,32,0
continuous,4.0,1,63,200,0.6410701249260455,0.02444,0.09956,0.63772,57.60388,62,32,32,0
continuous,4.0,1,64,200,0.732376208063215,0.00031,0.03476,0.72765,44.74027,64,48,32,0
continuous,4.0,1,65,200,1.021215041866526,0.00793,0.05577,1.01427,32.3423,65,48,32,0
continuous,4.0,1,66,200,1.0868302090093493,0.00193,0.05188,1.0751,30.29663,63,48,32,0
continuous,4.0,1,67,200,0.9910922090057284,0.01024,0.07098,0.9839,33.95709,63,32,32,0
continuous,4.0,1,68,200,0.9963096249848604,0.05843,0.14808,0.99068,36.79066,65,48,32,0
continuous,4.0,1,69,200,0.9532288748305291,0.01638,0.10598,0.94895,36.77505,63,48,32,0
continuous,4.0,1,70,200,0.8706380829680711,0.01471,0.08179,0.86688,39.48601,65,48,32,0
continuous,4.0,2,0,200,1.0781389169860631,0.00043,0.03993,1.07458,29.96177,63,48,32,0
continuous,4.0,2,1,200,1.3323422921821475,0.00591,0.05011,1.32968,24.22679,64,48,32,0
continuous,4.0,2,2,200,1.3527842499315739,0.03785,0.15288,1.35032,25.88854,61,32,32,0
continuous,4.0,2,3,200,1.352633000118658,0.03764,0.15258,1.3503,25.88241,61,32,32,0
continuous,4.0,2,4,200,1.3384855408221483,0.02338,0.13832,1.33621,25.87884,63,48,32,0
continuous,4.0,2,5,200,1.2026842089835554,0.02817,0.09371,1.20034,28.01313,64,48,32,0
continuous,4.0,2,6,200,0.7513716251123697,0.02781,0.09787,0.74894,47.61438,62,48,32,0
continuous,4.0,2,7,200,0.7512023339513689,0.02772,0.09762,0.74888,47.5997,62,48,32,0
continuous,4.0,2,8,200,0.7342637500260025,0.06834,0.13717,0.73212,52.10481,64,48,32,0
continuous,4.0,2,9,200,0.4546161668840796,0.00545,0.05385,0.4518,77.89924,62,32,32,0
continuous,4.0,2,10,200,0.6156968330033123,0.00391,0.04873,0.61332,54.90766,65,48,32,0
continuous,4.0,2,11,200,0.6113999169319868,0.0071,0.06223,0.60891,56.70551,66,32,32,0
continuous,4.0,2,12,200,0.5639993331860751,0.00495,0.05639,0.56185,61.33115,64,48,32,0
continuous,4.0,2,13,200,0.49912679102271795,0.00278,0.0481,0.49675,69.09548,65,48,32,0
continuous,4.0,2,14,200,0.5102820000611246,0.00515,0.0477,0.50781,67.37544,62,32,32,0
continuous,4.0,2,15,200,0.4610730828717351,0.00999,0.05735,0.45895,77.18951,62,32,32,0
continuous,4.0,2,16,200,1.004493874963373,0.00077,0.05216,0.99994,32.70823,64,48,32,0
continuous,4.0,2,17,200,1.0232798750512302,0.009,0.06725,1.01866,32.58339,65,48,32,0
continuous,4.0,2,18,200,1.0122275419998914,0.01368,0.07396,1.00252,33.38478,63,48,32,0
continuous,4.0,2,19,200,0.9394287909381092,0.01636,0.07695,0.92885,36.38944,63,32,32,0
continuous,4.0,2,20,200,0.8269206660334021,0.02346,0.08474,0.82485,41.88586,65,48,32,0
continuous,4.0,2,21,200,0.5323765829671174,0.00167,0.06544,0.5302,66.70081,63,32,32,0
continuous,4.0,2,22,200,0.7382872919552028,0.00065,0.04756,0.73428,45.14214,65,48,32,0
continuous,4.0,2,23,200,0.7427227078005672,0.00676,0.06885,0.73978,46.20447,66,32,32,0
continuous,4.0,2,24,200,0.689890458015725,0.00176,0.0545,0.68562,49.11867,64,48,32,0
continuous,4.0,2,25,200,0.438885249895975,0.01591,0.07827,0.43516,86.86127,65,48,32,0
continuous,4.0,2,26,200,0.8065674169920385,0.00038,0.04072,0.80075,40.78749,62,32,32,0
continuous,4.0,2,27,200,0.7853921668138355,0.00969,0.05817,0.78217,42.81759,62,32,32,0
continuous,4.0,2,28,200,0.5823956250678748,0.01975,0.08548,0.57835,62.89735,64,48,32,0
continuous,4.0,2,29,200,0.7630512921605259,0.00157,0.05867,0.75615,44.4459,65,48,32,0
continuous,4.0,2,30,200,0.7668985831551254,0.04594,0.13821,0.75815,50.00423,63,48,32,0
continuous,4.0,2,31,200,0.7316588340327144,0.01525,0.10745,0.72805,49.95216,63,32,32,0
continuous,4.0,2,32,200,0.9186097080819309,0.00051,0.06548,0.9103,36.69397,65,48,32,0
continuous,4.0,2,33,200,1.0014550830237567,0.00618,0.05586,0.9876,33.27102,63,32,32,0
continuous,4.0,2,34,200,0.9912354999687523,0.00566,0.05819,0.98832,33.3286,65,48,32,0
continuous,4.0,2,35,200,0.9816603329963982,0.03506,0.1087,0.97951,35.59888,66,32,32,0
continuous,4.0,2,36,200,0.8780547499191016,0.0172,0.08594,0.87316,39.37936,64,48,32,0
continuous,4.0,2,37,200,1.1098906248807907,0.00667,0.05204,1.09609,29.69231,65,48,32,0
continuous,4.0,2,38,200,1.2820371671114117,0.01065,0.05825,1.27243,25.53166,62,32,32,0
continuous,4.0,2,39,200,1.3592929169535637,0.00435,0.05265,1.35542,23.79543,62,32,32,0
continuous,4.0,2,40,200,1.5794154591858387,0.01507,0.10142,1.57588,21.02462,64,48,32,0
continuous,4.0,2,41,200,1.5749140419065952,0.01007,0.09635,1.571,21.0219,65,48,32,0
continuous,4.0,2,42,200,1.58912150003016,0.00278,0.06654,1.58016,20.48073,63,48,32,0
continuous,4.0,2,43,200,1.5692794581409544,0.00465,0.06726,1.56586,20.68607,63,48,32,0
continuous,4.0,2,44,200,1.551662834128365,0.00133,0.08313,1.53585,21.33929,65,48,32,0
continuous,4.0,2,45,200,1.5607930000405759,0.04549,0.12733,1.55282,21.74686,63,48,32,0
continuous,4.0,2,46,200,1.7172935828566551,0.25145,0.32538,1.71422,22.32082,65,48,32,0
continuous,4.0,2,47,200,1.7802302918862551,0.33999,0.43786,1.77486,23.18626,66,32,32,0
continuous,4.0,2,48,200,2.0718805419746786,0.67145,0.75253,2.06613,23.59923,64,48,32,0
continuous,4.0,2,49,200,1.7358617498539388,0.33515,0.41623,1.73038,23.58935,65,48,32,0
continuous,4.0,2,50,200,1.7693558749742806,0.36611,0.42957,1.76646,23.18813,62,48,32,0
continuous,4.0,2,51,200,1.779307167045772,0.37364,0.43529,1.77465,23.14552,62,48,32,0
continuous,4.0,2,52,200,1.9760180420707911,0.59824,0.66746,1.97179,23.76699,64,48,32,0
continuous,4.0,2,53,200,1.8505287910811603,0.5151,0.5859,1.84851,24.55219,65,48,32,0
continuous,4.0,2,54,200,2.035415624966845,0.71101,0.77844,2.03324,24.70508,63,48,32,0
continuous,4.0,2,55,200,1.8560567498207092,0.57584,0.64671,1.8529,25.70089,63,48,32,0
continuous,4.0,2,56,200,1.917130707995966,0.65876,0.74552,1.90883,26.64807,65,48,32,0
continuous,4.0,2,57,200,1.827730500139296,0.56518,0.65182,1.81699,26.60571,63,48,32,0
continuous,4.0,2,58,200,1.3182880829554051,0.12464,0.18864,1.31481,27.52694,65,48,32,0
continuous,4.0,2,59,200,1.067552916938439,0.00948,0.08684,1.06503,31.69128,66,32,32,0
continuous,4.0,2,60,200,0.9744334579445422,0.02057,0.0877,0.97214,35.05035,64,48,32,0
continuous,4.0,2,61,200,0.7033897920046002,0.0196,0.0616,0.70034,48.53279,65,64,32,0
continuous,4.0,2,62,200,0.6850056659895927,0.0008,0.04341,0.68126,48.60072,62,32,32,0
continuous,4.0,2,63,200,0.7009427500888705,0.00416,0.04933,0.69819,47.77603,62,32,32,0
continuous,4.0,2,64,200,0.6733482079580426,0.0092,0.06209,0.67057,50.94689,64,48,32,0
continuous,4.0,2,65,200,0.5242240829393268,0.01635,0.06728,0.52125,68.28702,65,48,32,0
continuous,4.0,2,66,200,0.38779395795427263,0.00716,0.05109,0.37765,94.92942,63,48,32,0
continuous,4.0,2,67,200,0.7124854999128729,0.00147,0.04492,0.70073,47.26942,63,32,32,0
continuous,4.0,2,68,200,0.826264999806881,0.00369,0.05358,0.82265,40.30806,65,48,32,0
continuous,4.0,2,69,200,0.8133333751466125,0.00315,0.05943,0.80851,41.38393,63,32,32,0
continuous,4.0,2,70,200,0.7605775829870254,0.00468,0.05955,0.75725,44.43127,65,48,32,0
continuous,4.0,2,71,200,0.6868752909358591,0.00079,0.07045,0.68488,50.45363,66,32,32,0
continuous,4.0,2,72,200,0.6503782079089433,0.0248,0.08225,0.64845,54.7513,64,48,32,0
continuous,4.0,2,73,200,1.2477764589712024,0.00087,0.04447,1.23618,26.01297,65,48,32,0
continuous,4.0,2,74,200,1.2958620830904692,0.00798,0.05313,1.28912,25.08101,62,32,32,0
continuous,4.0,2,75,200,1.3107378331478685,0.00756,0.05565,1.3064,24.78507,62,32,32,0
continuous,4.0,2,76,200,1.2879072919022292,0.00564,0.06875,1.28412,25.50657,64,48,32,0
continuous,4.0,2,77,200,1.0890420421492308,0.00274,0.07048,1.08639,30.51441,65,48,32,0
continuous,4.0,2,78,200,1.0173548341263086,0.03106,0.1005,1.01327,33.96262,63,48,32,0
continuous,4.0,2,79,200,0.9615272078663111,0.02436,0.10158,0.95621,36.2729,63,48,32,0
continuous,4.0,2,80,200,0.8869290829170495,0.01389,0.1044,0.88315,39.80734,65,48,32,0
continuous,4.0,2,81,200,0.8681930829770863,0.11537,0.20468,0.86406,47.01374,63,48,32,0
continuous,5.0,0,0,200,0.42780041601508856,0.00025,0.03358,0.42578,79.04194,63,48,32,0
continuous,5.0,0,1,200,0.8124939589761198,0.00178,0.04177,0.81028,40.33789,64,48,32,0
continuous,5.0,0,2,200,0.8253259998746216,0.0356,0.0866,0.82335,42.07623,61,48,32,0
